"row_id","cc_number","crime_date","description","inside_outside","weapon","shooting","post","gender","age","race","ethnicity","location","old_district","new_district","neighborhood","latitude","longitude","premise_type","total_incidents","display_time"
99314,"260207375",2026-02-24,"BURGLARY","I",NA,NA,"616","F",29,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","3400 DOLFIELD AVE","N/A","NORTHWEST","EAST ARLINGTON",39.330309,-76.670248,"OTHER/RESIDENTIAL",1,"03:00 PM"
99315,"260207230",2026-02-24,"ROBBERY","O","FIREARM",NA,"112","M",29,"BLACK_OR_AFRICAN_AMERICAN","MIDDLE_EASTERN","200 N EUTAW ST","N/A","CENTRAL","DOWNTOWN",39.291909,-76.621297,"STREET",1,"05:59 PM"
99316,"260200723",2026-02-03,"INTIMIDATION","I",NA,NA,"413","M",40,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","5400 LEITH RD","N/A","NORTHEAST","WOODBOURNE HEIGHTS",39.355398,-76.591295,"OTHER/RESIDENTIAL",1,"04:42 PM"
99317,"260200727",2026-02-03,"AUTO THEFT","O",NA,NA,"322","F",23,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","3100 ELMORA AVE","N/A","EASTERN","FOUR BY FOUR",39.316001,-76.57891,"STREET",1,"01:00 PM"
99318,"260200727",2026-02-03,"VANDALISM","O",NA,NA,"322","F",23,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","3100 ELMORA AVE","N/A","EASTERN","FOUR BY FOUR",39.316001,-76.57891,"STREET",1,"01:00 PM"
99319,"260200603",2026-02-03,"COMMON ASSAULT","I","PERSONAL_WEAPONS",NA,"124","M",NA,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","600 FALLSWAY","N/A","CENTRAL","PENN-FALLSWAY",39.297295,-76.610587,"PUBLIC HOUSING",1,"06:45 AM"
99320,"260200786",2026-02-03,"LARCENY","I",NA,NA,"822","M",48,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","1900 MCHENRY ST","N/A","SOUTHWEST","CARROLLTON RIDGE",39.284424,-76.647176,"OTHER/RESIDENTIAL",1,"08:15 PM"
99321,"260200684",2026-02-03,"SHOPLIFTING","I",NA,NA,"825",NA,NA,NA,NA,"2400 FREDERICK AVE","N/A","SOUTHWEST","MILLHILL",39.28211,-76.653433,"SPECIALTY STORE",1,"02:40 PM"
99322,"260200695",2026-02-03,"COMMON ASSAULT","I","PERSONAL_WEAPONS",NA,"215","M",51,"BLACK_OR_AFRICAN_AMERICAN","HISPANIC_OR_LATINO","6500 ERDMAN AVE","N/A","SOUTHEAST","PULASKI INDUSTRIAL AREA",39.300744,-76.538547,"OFFICE BUILDING",1,"03:00 PM"
99323,"260200705",2026-02-03,"INTIMIDATION","I",NA,NA,"126","M",22,"WHITE","NOT_HISPANIC_OR_LATINO","1600 FLEET ST","N/A","CENTRAL","FELLS POINT",39.284275,-76.594212,"RESTAURANT",1,"03:30 PM"
99324,"260200919",2026-02-04,"LARCENY","I",NA,NA,"817","F",40,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","3200 MASSACHUSETTS AVE","N/A","SOUTHWEST","CARROLL-SOUTH HILTON",39.283693,-76.671451,"OTHER/RESIDENTIAL",1,"02:50 AM"
99325,"260200922",2026-02-04,"COMMON ASSAULT","I","PERSONAL_WEAPONS",NA,"322","F",61,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","3200 LAWNVIEW AVE","N/A","EASTERN","BELAIR-EDISON",39.31912,-76.572453,"OTHER/RESIDENTIAL",1,"03:05 AM"
99326,"260200788",2026-02-03,"COMMON ASSAULT","I","PERSONAL_WEAPONS",NA,"625","F",59,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","5400 PREAKNESS WAY","N/A","NORTHWEST","PIMLICO GOOD NEIGHBORS",39.354282,-76.669539,"PUBLIC BUILDING",1,"08:00 PM"
99327,"260200793",2026-02-03,"COMMON ASSAULT","I","PERSONAL_WEAPONS",NA,"212","F",20,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","4100 EASTERN AVE","N/A","SOUTHEAST","BREWERS HILL",39.28653,-76.562119,"CONVENIENCE STORE",1,"08:09 PM"
99328,"260108658",2026-01-30,"SHOPLIFTING","I",NA,NA,"113","M",27,NA,"NOT_HISPANIC_OR_LATINO","7 SAINT PAUL ST","N/A","CENTRAL","DOWNTOWN",39.290013,-76.613717,"OFFICE BUILDING",1,"10:43 PM"
99329,"260108661",2026-01-30,"COMMON ASSAULT","I","PERSONAL_WEAPONS",NA,"324","F",26,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","2700 E FEDERAL ST","N/A","EASTERN","BEREA",39.309345,-76.579252,"OTHER/RESIDENTIAL",1,"10:35 PM"
99330,"260108661",2026-01-30,"VANDALISM","I","PERSONAL_WEAPONS",NA,"324","F",26,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","2700 E FEDERAL ST","N/A","EASTERN","BEREA",39.309345,-76.579252,"OTHER/RESIDENTIAL",1,"10:35 PM"
99331,"260108662",2026-01-30,"INTIMIDATION","O",NA,NA,"217","F",43,"WHITE","NOT_HISPANIC_OR_LATINO","3500 BOSTON ST","N/A","SOUTHEAST","CANTON INDUSTRIAL AREA",39.275969,-76.566959,"STREET",1,"05:30 PM"
99332,"260108695",2026-01-30,"VANDALISM","I",NA,NA,"115","M",74,"WHITE","NOT_HISPANIC_OR_LATINO","20 PENN ST","N/A","CENTRAL","UNIVERSITY OF MARYLAND",39.287651,-76.626347,"DRUG STORE / MED  BLDG",1,"03:00 PM"
99333,"260108703",2026-01-30,"AGG. ASSAULT","O","KNIFE_CUTTING_INSTRUMENT",NA,"525","F",30,NA,"HISPANIC_OR_LATINO","100 W 39TH ST","N/A","NORTHERN","TUSCANY-CANTERBURY",39.336184,-76.621589,"SHED/GARAGE",1,"11:41 PM"
99334,"260108705",2026-01-31,"INTIMIDATION","I",NA,NA,"522","F",36,NA,"UNKNOWN","6300 YORK RD","N/A","NORTHERN","LAKE WALKER",39.371499,-76.609362,"DRUG STORE / MED  BLDG",1,"12:00 AM"
99335,"260108708",2026-01-31,"COMMON ASSAULT","I","PERSONAL_WEAPONS",NA,"412","M",20,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","1500 KINGSWAY RD","N/A","NORTHEAST","HILLEN",39.344107,-76.589948,"OTHER/RESIDENTIAL",1,"12:30 AM"
99336,"260108718",2026-01-31,"SHOPLIFTING","I",NA,NA,"618",NA,NA,NA,NA,"4600 LIBERTY HEIGHTS AVE","N/A","NORTHWEST","HOWARD PARK",39.330128,-76.695675,"OFFICE BUILDING",1,"02:00 AM"
99337,"260108720",2026-01-31,"SHOPLIFTING","I",NA,NA,"121",NA,NA,NA,NA,"400 E PRATT ST","N/A","CENTRAL","INNER HARBOR",39.287036,-76.609326,"CONVENIENCE STORE",1,"02:28 AM"
99338,"260108722",2026-01-31,"AGG. ASSAULT","O","HANDGUN",NA,"428","M",23,"WHITE","NOT_HISPANIC_OR_LATINO","5600 FRANKFORD AVE","N/A","NORTHEAST","FRANKFORD",39.322155,-76.540321,"STREET",1,"02:30 AM"
99339,"260108724",2026-01-31,"RAPE","I","PERSONAL_WEAPONS",NA,"918","F",33,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","2700 W PATAPSCO AVE","N/A","SOUTHERN","LAKELAND",39.255112,-76.656526,"PUBLIC HOUSING",1,"12:30 AM"
99340,"260404478",2026-04-14,"SHOPLIFTING","I",NA,NA,"511",NA,NA,NA,NA,"900 W 36TH ST","N/A","NORTHERN","HAMPDEN",39.331317,-76.632488,"CONVENIENCE STORE",1,"07:40 AM"
99341,"260404479",2026-04-14,"BURGLARY","I",NA,NA,"916",NA,NA,NA,NA,"400 E PATAPSCO AVE","N/A","SOUTHERN","BROOKLYN",39.236837,-76.604685,"OFFICE BUILDING",1,"08:00 AM"
99342,"260404554",2026-04-14,"SHOPLIFTING","I",NA,NA,"623",NA,NA,NA,NA,"4000 W NORTHERN PKWY","N/A","NORTHWEST","WOODMERE",39.348955,-76.691027,"CONVENIENCE STORE",1,"02:54 PM"
99343,"260404561",2026-04-14,"LARCENY OF MOTOR VEHICLE PARTS OR ACCESSORIES","O",NA,NA,"124","M",34,"WHITE","UNKNOWN","500 E CHASE ST","N/A","CENTRAL","JOHNSTON SQUARE",39.302692,-76.609475,"STREET",1,"04:00 AM"
99344,"260404565",2026-04-14,"SHOPLIFTING","I",NA,NA,"217",NA,NA,NA,NA,"3500 BOSTON ST","N/A","SOUTHEAST","CANTON INDUSTRIAL AREA",39.276788,-76.567014,"WHOLESALEDISC. STOR",1,"02:17 PM"
99345,"260404397",2026-04-14,"AGG. ASSAULT","O","PERSONAL_WEAPONS",NA,"713","F",39,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","1500 PENNSYLVANIA AVE","N/A","WESTERN","UPTON",39.302262,-76.633467,"STREET",1,"12:00 AM"
99346,"260409491",2026-04-13,"VANDALISM","I",NA,NA,"525",NA,NA,NA,NA,"400 E OLD COLD SPRING LN","N/A","NORTHERN","GUILFORD",39.344521,-76.610288,"PUBLIC BUILDING",1,"07:00 PM"
99347,"260409556",2026-04-13,"LARCENY","I",NA,NA,"813","M",44,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","500 COVENTRY RD","N/A","SOUTHWEST","BEECHFIELD",39.278785,-76.699916,"OTHER/RESIDENTIAL",1,"09:00 PM"
99348,"260435621",2026-04-13,"LARCENY","I",NA,NA,"411","M",32,"ASIAN","NOT_HISPANIC_OR_LATINO","900 E 33RD ST","N/A","NORTHEAST","EDNOR GARDENS-LAKESIDE",39.328697,-76.603027,"PUBLIC BUILDING",1,"08:40 PM"
99349,"260404316",2026-04-13,"COMMON ASSAULT","I","PERSONAL_WEAPONS",NA,"613","F",43,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","3300 ELGIN AVE","N/A","NORTHWEST","WALBROOK",39.312923,-76.672954,"OTHER/RESIDENTIAL",1,"09:00 PM"
99350,"260404319",2026-04-13,"COMMON ASSAULT","I","PERSONAL_WEAPONS",NA,"517","M",42,"WHITE","UNKNOWN","3200 SPAULDING AVE","N/A","NORTHERN","CENTRAL PARK HEIGHTS",39.34737,-76.676056,"OTHER/RESIDENTIAL",1,"09:50 PM"
99351,"260404060",2026-04-13,"COMMON ASSAULT","O","PERSONAL_WEAPONS",NA,"814","M",54,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","1 S WOODINGTON RD","N/A","SOUTHWEST","IRVINGTON",39.285416,-76.686438,"STREET",1,"05:55 AM"
99352,"260404061",2026-04-13,"LARCENY","O",NA,NA,"511","F",36,"WHITE","UNKNOWN","900 W 36TH ST","N/A","NORTHERN","HAMPDEN",39.331275,-76.63168,"STREET",1,"04:01 AM"
99353,"260307059",2026-03-21,"VANDALISM","I",NA,NA,"314","M",45,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","700 BARTLETT AVE","N/A","EASTERN","EAST BALTIMORE MIDWAY",39.316054,-76.605843,"OTHER/RESIDENTIAL",1,"09:00 PM"
99354,"260307062",2026-03-22,"LARCENY OF MOTOR VEHICLE PARTS OR ACCESSORIES","O",NA,NA,"414","F",54,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","5800 LOCH RAVEN BLVD","N/A","NORTHEAST","RAMBLEWOOD",39.361624,-76.588196,"STREET",1,"02:00 AM"
99355,"260307519",2026-03-21,"LARCENY","I",NA,NA,"712","F",58,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","2000 MCCULLOH ST","N/A","WESTERN","DRUID HEIGHTS",39.308466,-76.634865,"OTHER/RESIDENTIAL",1,"06:44 PM"
99356,"260307594",2026-03-21,"AGG. ASSAULT","I","BLUNT_OBJECT",NA,"923","F",7,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","2400 WESTPORT ST","N/A","SOUTHERN","WESTPORT",39.262032,-76.636284,"OTHER/RESIDENTIAL",1,"04:00 PM"
99357,"260307619",2026-03-21,"ROBBERY","O","KNIFE_CUTTING_INSTRUMENT",NA,"615","M",10,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","2800 BELMONT AVE","N/A","NORTHWEST","NORTHWEST COMMUNITY ACTION",39.30373,-76.664184,"STREET",1,"08:00 PM"
99358,"260306728",2026-03-21,"AGG. ASSAULT","I","KNIFE_CUTTING_INSTRUMENT",NA,"714","F",23,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","1000 PENNSYLVANIA AVE","N/A","WESTERN","UPTON",39.298527,-76.628042,"OTHER/RESIDENTIAL",1,"09:00 AM"
99359,"260306728",2026-03-21,"AGG. ASSAULT","I","KNIFE_CUTTING_INSTRUMENT",NA,"714","M",25,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","1000 PENNSYLVANIA AVE","N/A","WESTERN","UPTON",39.298527,-76.628042,"OTHER/RESIDENTIAL",1,"09:00 AM"
99360,"260306729",2026-03-21,"AGG. ASSAULT","I","KNIFE_CUTTING_INSTRUMENT",NA,"913","F",44,"WHITE","UNKNOWN","1600 CYPRESS ST","N/A","SOUTHERN","CURTIS BAY",39.223645,-76.587718,"OTHER/RESIDENTIAL",1,"10:20 AM"
99361,"260306729",2026-03-21,"COMMON ASSAULT","I","KNIFE_CUTTING_INSTRUMENT",NA,"913","M",39,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","1600 CYPRESS ST","N/A","SOUTHERN","CURTIS BAY",39.223645,-76.587718,"OTHER/RESIDENTIAL",1,"10:20 AM"
99362,"260306731",2026-03-21,"ROBBERY","O","PERSONAL_WEAPONS",NA,"116","F",36,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","600 SAINT PAUL ST","N/A","CENTRAL","MOUNT VERNON",39.296878,-76.614735,"STREET",1,"10:50 AM"
99363,"260306736",2026-03-21,"AGG. ASSAULT","I","OTHER",NA,"917","M",25,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","1000 SHELLBANKS RD","N/A","SOUTHERN","CHERRY HILL",39.249829,-76.629857,"OTHER/RESIDENTIAL",1,"06:00 AM"
99364,"260208011",2026-02-25,"BURGLARY","I",NA,NA,"723","M",36,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","2900 ARUNAH AVE","N/A","WESTERN","FRANKLINTOWN ROAD",39.295367,-76.665962,"OTHER/RESIDENTIAL",1,"01:00 AM"
99365,"260208183",2026-02-24,"VANDALISM","I",NA,NA,"315","F",74,NA,"UNKNOWN","2500 ROBB ST","N/A","EASTERN","COLDSTREAM HOMESTEAD MONTEBELLO",39.318451,-76.597946,"OTHER/RESIDENTIAL",1,"07:00 PM"
99366,"260235754",2026-02-24,"LARCENY","I",NA,NA,"217",NA,NA,NA,NA,"3900 BOSTON ST","N/A","SOUTHEAST","CANTON INDUSTRIAL AREA",39.275908,-76.563829,"WHOLESALEDISC. STOR",1,"08:11 PM"
99367,"260235756",2026-02-24,"LARCENY","I",NA,NA,"525","M",21,"WHITE","HISPANIC_OR_LATINO","3900 N CHARLES ST","N/A","NORTHERN","TUSCANY-CANTERBURY",39.336525,-76.618704,"OTHER/RESIDENTIAL",1,"06:32 PM"
99368,"260207175",2026-02-24,"INTIMIDATION","I",NA,NA,"516","F",34,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","2900 W COLD SPRING LN","N/A","NORTHERN","TOWANDA-GRANTLEY",39.338159,-76.670004,"OTHER/RESIDENTIAL",1,"03:00 PM"
99369,"260208464",2026-02-28,"AUTO THEFT","O",NA,NA,"516","F",25,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","2500 EDGECOMBE CIR N","N/A","NORTHERN","PARKLANE",39.3427,-76.65782,"SHED/GARAGE",1,"03:00 AM"
99370,"260208465",2026-02-28,"LARCENY FROM AUTO","O",NA,NA,"413","M",30,"NATIVE_HAWAIIAN_OR_OTHER_PACIFIC_ISLANDER","HISPANIC_OR_LATINO","1600 SHERWOOD AVE","N/A","NORTHEAST","LOCH RAVEN",39.360549,-76.58207,"STREET",1,"02:00 AM"
99371,"260208471",2026-02-28,"AUTO THEFT","O",NA,NA,"211","F",21,"WHITE","NOT_HISPANIC_OR_LATINO","700 S MILTON AVE","N/A","SOUTHEAST","CANTON",39.283679,-76.581101,"STREET",1,"12:30 AM"
99372,"260208204",2026-02-27,"LARCENY FROM AUTO","I",NA,NA,"217","M",30,"WHITE","NOT_HISPANIC_OR_LATINO","3400 BOSTON ST","N/A","SOUTHEAST","CANTON INDUSTRIAL AREA",39.276657,-76.567948,"UNKNOWN",1,"03:45 PM"
99373,"260208328",2026-02-28,"PORNOGRAPHY","I",NA,NA,"813","F",20,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","200 S WICKHAM RD","N/A","SOUTHWEST","TREMONT",39.281874,-76.695503,"OTHER/RESIDENTIAL",1,"02:00 AM"
99374,"260208333",2026-02-27,"ROBBERY","I","KNIFE_CUTTING_INSTRUMENT",NA,"816","M",13,"UNKNOWN","HISPANIC_OR_LATINO","3500 W MULBERRY ST","N/A","SOUTHWEST","ALLENDALE",39.292046,-76.67663,"SCHOOL",1,"07:50 PM"
99375,"260208335",2026-02-28,"LARCENY","I",NA,NA,"613","F",49,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","3300 GWYNNS FALLS PKWY","N/A","NORTHWEST","WALBROOK",39.313975,-76.673338,"OTHER/RESIDENTIAL",1,"12:40 AM"
99376,"260305859",2026-03-18,"LARCENY","I",NA,NA,"228","M",25,"WHITE","UNKNOWN","3200 LEVERTON AVE","N/A","SOUTHEAST","PATTERSON PARK NEIGHBORHOOD",39.291968,-76.571139,"OTHER/RESIDENTIAL",1,"08:30 PM"
99377,"260305878",2026-03-18,"FRAUD","I",NA,NA,"925","M",39,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","3700 GREENVALE RD","N/A","SOUTHERN","VIOLETVILLE",39.264018,-76.677625,"OTHER/RESIDENTIAL",1,"09:59 PM"
99378,"260305879",2026-03-18,"COMMON ASSAULT","I","PERSONAL_WEAPONS",NA,"311","M",23,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","10 E NORTH AVE","N/A","EASTERN","CHARLES NORTH",39.311001,-76.615967,"RESTAURANT",1,"09:54 PM"
99379,"260305891",2026-03-18,"STOLEN PROPERTY","O",NA,NA,"728","F",74,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","2500 DRUID HILL AVE","N/A","WESTERN","PENN NORTH",39.313269,-76.641411,"STREET",1,"11:32 PM"
99380,"260304345",2026-03-14,"COMMON ASSAULT","O","PERSONAL_WEAPONS",NA,"111","M",46,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO",NA,"N/A","CENTRAL","DOWNTOWN",39.289276,-76.617838,"STADIUM",1,"01:00 AM"
99381,"260304345",2026-03-14,"COMMON ASSAULT","O","PERSONAL_WEAPONS",NA,"111","M",NA,"WHITE","HISPANIC_OR_LATINO",NA,"N/A","CENTRAL","DOWNTOWN",39.289276,-76.617838,"STADIUM",1,"01:00 AM"
99382,"260304346",2026-03-14,"AGG. ASSAULT","O","HANDGUN",NA,"917","F",42,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","2900 S DENHAM CIR","N/A","SOUTHERN","CHERRY HILL",39.244388,-76.627137,"STREET",1,"01:20 AM"
99383,"260304346",2026-03-14,"AGG. ASSAULT","O","HANDGUN",NA,"917","M",26,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","2900 S DENHAM CIR","N/A","SOUTHERN","CHERRY HILL",39.244388,-76.627137,"STREET",1,"01:20 AM"
99384,"260304346",2026-03-14,"AGG. ASSAULT","O","HANDGUN",NA,"917","M",23,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","2900 S DENHAM CIR","N/A","SOUTHERN","CHERRY HILL",39.244388,-76.627137,"STREET",1,"01:20 AM"
99385,"260409313",2026-03-13,"LARCENY","I",NA,NA,"716",NA,NA,NA,NA,"100 MCMECHEN ST","N/A","WESTERN","BOLTON HILL",39.308811,-76.624485,"SCHOOL",1,"04:00 PM"
99386,"260435521",2026-03-13,"LARCENY FROM AUTO","O",NA,NA,"816","M",63,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","400 MOUNT HOLLY ST","N/A","SOUTHWEST","ALLENDALE",39.291897,-76.679295,"STREET",1,"05:30 AM"
99387,"260435544",2026-03-14,"LARCENY FROM AUTO","O",NA,NA,"111","M",64,NA,"UNKNOWN","600 LIGHT ST","N/A","CENTRAL","INNER HARBOR",39.281516,-76.612256,"STREET",1,"12:45 AM"
99388,"260207243",2026-02-24,"COMMON ASSAULT","I","PERSONAL_WEAPONS",NA,"428","M",38,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","5400 SINCLAIR GREENS DR","N/A","NORTHEAST","FRANKFORD",39.320727,-76.538611,"OTHER/RESIDENTIAL",1,"03:53 PM"
99389,"260207248",2026-02-24,"VANDALISM","I",NA,NA,"125","F",39,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","800 N CAROLINE ST","N/A","CENTRAL","GAY STREET",39.29987,-76.597496,"OTHER/RESIDENTIAL",1,"06:22 PM"
99390,"260207261",2026-02-24,"INTIMIDATION","I",NA,NA,"311","M",73,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","1800 MARYLAND AVE","N/A","EASTERN","CHARLES NORTH",39.31016,-76.618065,"OTHER/RESIDENTIAL",1,"07:20 PM"
99391,"260207267",2026-02-24,"AGG. ASSAULT","I","OTHER",NA,"723","M",51,NA,"NOT_HISPANIC_OR_LATINO","1300 POPLAR GROVE ST","N/A","WESTERN","WINCHESTER",39.302198,-76.665509,"CONVENIENCE STORE",1,"06:46 PM"
99392,"260207267",2026-02-24,"SHOPLIFTING","I","OTHER",NA,"723",NA,NA,NA,NA,"1300 POPLAR GROVE ST","N/A","WESTERN","WINCHESTER",39.302198,-76.665509,"CONVENIENCE STORE",1,"06:46 PM"
99393,"260207270",2026-02-24,"COMMON ASSAULT","I","PERSONAL_WEAPONS",NA,"213","F",12,NA,"HISPANIC_OR_LATINO","300 OLDHAM ST","N/A","SOUTHEAST","GREEKTOWN",39.288755,-76.556099,"OTHER/RESIDENTIAL",1,"07:08 PM"
99394,"260404594",2026-02-24,"FRAUD","I",NA,NA,"217",NA,NA,NA,NA,"1900 PORTAL ST","N/A","SOUTHEAST","HOLABIRD INDUSTRIAL PARK",39.268664,-76.531688,"OFFICE BUILDING",1,"02:00 PM"
99395,"260405414",2026-02-24,"LARCENY","I",NA,NA,"913",NA,NA,NA,NA,"3600 PENNINGTON AVE","N/A","SOUTHERN","CURTIS BAY",39.231576,-76.589247,"OFFICE BUILDING",1,"08:00 PM"
99396,"260207368",2026-02-25,"VANDALISM","I",NA,NA,"415","F",49,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","2100 WESTFIELD AVE","N/A","NORTHEAST","HAMILTON HILLS",39.364474,-76.571699,"OTHER/RESIDENTIAL",1,"01:00 AM"
99397,"260207374",2026-02-25,"VANDALISM","I",NA,NA,"714","F",53,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","400 OXFORD CT","N/A","WESTERN","UPTON",39.300576,-76.625,"OTHER/RESIDENTIAL",1,"01:11 AM"
99398,"260207383",2026-02-24,"COMMON ASSAULT","I","PERSONAL_WEAPONS",NA,"625","F",42,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","5400 DENMORE AVE","N/A","NORTHWEST","ARLINGTON",39.350626,-76.682843,"OTHER/RESIDENTIAL",1,"06:34 AM"
99399,"260207386",2026-02-25,"SHOPLIFTING","I",NA,NA,"121",NA,NA,NA,NA,"400 E PRATT ST","N/A","CENTRAL","INNER HARBOR",39.287036,-76.609326,"CONVENIENCE STORE",1,"01:40 AM"
99400,"260200567",2026-02-03,"VANDALISM","I",NA,NA,"212",NA,NA,NA,NA,"400 S HIGHLAND AVE","N/A","SOUTHEAST","HIGHLANDTOWN",39.287009,-76.568874,"GROCERY/CONFECTION",1,"02:25 AM"
99401,"260200400",2026-02-02,"AGG. ASSAULT","I","BLUNT_OBJECT",NA,"517","F",32,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","3000 THORNDALE AVE","N/A","NORTHERN","CENTRAL PARK HEIGHTS",39.347689,-76.669632,"OTHER/RESIDENTIAL",1,"06:00 PM"
99402,"260200407",2026-02-02,"AGG. ASSAULT","O","KNIFE_CUTTING_INSTRUMENT",NA,"121","M",32,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","400 E PRATT ST","N/A","CENTRAL","INNER HARBOR",39.287036,-76.609326,"STREET",1,"06:10 PM"
99403,"260200408",2026-02-02,"LARCENY","I",NA,NA,"815","F",44,"WHITE","NOT_HISPANIC_OR_LATINO","4700 VANCOUVER RD","N/A","SOUTHWEST","BEECHFIELD",39.273722,-76.695093,"OTHER/RESIDENTIAL",1,"04:00 PM"
99404,"260200411",2026-02-02,"COMMON ASSAULT","O","PERSONAL_WEAPONS",NA,"111","F",33,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","100 S CHARLES ST","N/A","CENTRAL","DOWNTOWN WEST",39.287184,-76.615241,"STREET",1,"05:00 PM"
99405,"260200419",2026-02-02,"VANDALISM","I",NA,NA,"628",NA,NA,NA,NA,"6900 PARK HEIGHTS AVE","N/A","NORTHWEST","FALLSTAFF",39.364379,-76.704244,"SCHOOL",1,"04:20 PM"
99406,"260200420",2026-02-02,"STOLEN PROPERTY","O",NA,NA,"615","F",34,"ASIAN","UNKNOWN","2800 BELMONT AVE","N/A","NORTHWEST","NORTHWEST COMMUNITY ACTION",39.30373,-76.664184,"STREET",1,"04:45 PM"
99407,"260200274",2026-02-02,"SHOPLIFTING","I",NA,NA,"611",NA,NA,NA,NA,"2000 N FOREST PARK AVE","N/A","NORTHWEST","FRANKLINTOWN",39.309338,-76.708484,"CONVENIENCE STORE",1,"09:00 AM"
99408,"260200277",2026-02-02,"COMMON ASSAULT","I","PERSONAL_WEAPONS",NA,"724","M",NA,"WHITE","UNKNOWN","1100 WHITMORE AVE","N/A","WESTERN","BRIDGEVIEW/GREENLAWN",39.300627,-76.658359,"OTHER/RESIDENTIAL",1,"09:15 AM"
99409,"260200542",2026-02-03,"COMMON ASSAULT","I","PERSONAL_WEAPONS",NA,"412","F",39,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","5300 MIDWOOD AVE","N/A","NORTHEAST","WOODBOURNE-MCCABE",39.352853,-76.602845,"OTHER/RESIDENTIAL",1,"12:38 AM"
99410,"260200542",2026-02-03,"VANDALISM","I","PERSONAL_WEAPONS",NA,"412","F",39,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","5300 MIDWOOD AVE","N/A","NORTHEAST","WOODBOURNE-MCCABE",39.352853,-76.602845,"OTHER/RESIDENTIAL",1,"12:38 AM"
